mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
24298983.5,24022029,24095385.5,24092887,24472751.5,30963474,24035722,25140176.0714286,2573011.61651079
24396780,24017261.5,24053640.5,24164772,23977502,31154979.5,24326671.5,25155943.8571429,2650008.43115888
24518077,24093129.5,24103952.5,24055434,24148688,31153894.5,23947659,25145833.5,2655292.49120227
24556791,24284023.5,23930376,23764129,24220964,30786961.5,23960273.5,25071931.2142857,2533810.11475177
24156470,23897152.5,24079378,23911893,24310839.5,31134277.5,23952974,25063283.5,2681164.84810632
24697435.5,23864326.5,23847453.5,24658550,23935036,31040123,24217954.5,25180125.5714286,2608574.44793584
24354877,24199480,24535395.5,24091840,24219518.5,24086975.5,24156227.5,24234902,160582.469217533
24354302,24563027.5,24087517,24468318,24126281.5,23975538,24074282.5,24235609.5,224718.820022564
24383683.5,23890250.5,24346792,24633277,24193197,24159947.5,23970681.5,24225404.1428571,254519.51320179
24493871.5,23787886,24127997.5,24228175.5,23937656.5,24203087.5,24422252.5,24171561,249914.988103455
24391078.5,24128016,24150335.5,23868246.5,23848426,24079259,24059625.5,24074998.1428571,183815.602132435
24486136,24186989,23967352,23909996.5,24140818,24396470,23931255,24145573.7857143,228714.368435074
24094991,23916836.5,24122681.5,23830906.5,24136857.5,24657346.5,23683651,24063324.3571429,311561.68108267
24341764,23808268,24362626,24160192,24075501,24527125.5,24130956.5,24200919,234113.601689614
,,,,,,,#DIV/0!,#DIV/0!
nds_n0=1,nds_n0=1,nds_n0=1,nds_n0=1,nds_n0=1,nds_n0=1,nds_n0=1,#DIV/0!,#DIV/0!
16746633,12916333,16748070,12938465,15570909,12682610,12806894,14344273.4285714,1923286.09221205
23232947,13299894,19415683,13315590,21905281,13154796,13246145,16795762.2857143,4557002.40773617
21650831,14796019,13243716,13365490,14078154,13232318,13191325,14793979,3081666.48793192
22438028,13576683,13290848,13221323,13403801,13243477,13227803,14628851.8571429,3445882.4253743
20104250,13518620,13312930,13291782,13480071,13157467,13231814,14299562,2562855.46139919
19803514,13608872,13181105,13377665,13849299,13230038,13191068,14320223,2430492.73465265
20197133,13413864,13300586,13347030,14657496,16043047,13186697,14877979,2566951.3866137
21434821,13276264,14299863,13191363,14756884,15572651,13140990,15096119.4285714,2941593.29960793
20966443,13292240,17933867,13231751,13406578,13075802,13167038,15010531.2857143,3158313.66767192
27444121,13303108,24772248,13358741,13433025,13251097,13137875,16957173.5714286,6299391.96999281
21732393,13340026,21483967,13462274,13409793,13158710,13169457,15679517.1428571,4052259.62694542
15813763,13332595,22828914,13382565,13420362,15017923,13118432,15273507.7142857,3484792.44594747
21100038,13295455,20559537,13373785,13423439,13824641,15142358,15817036.1428571,3485288.29256359
18695419,13340244,19630053,19541870,15146605,13056173,13715281,16160806.4285714,3013719.84523644
24574469,13273958,12741421,13659221,15666416,13184846,14935147,15433639.7142857,4162838.40409296
16806669,13289094,13159520,13521779,14125806,13114053,13565176,13940299.5714286,1309117.5355214
24978391,13411895,13182649,13332708,13396886,13162558,13134610,14942813.8571429,4426735.95662927
19311251,15532231,13120886,13320719,13412692,13095130,13100709,14413374,2329795.46254001
15607248,13242045,13190112,13249030,13393052,13106680,13185036,13567600.4285714,903641.108863812
21593295,13470200,13048151,13306632,14033950,13112400,13024889,14512788.1428571,3141781.83965423
21311612,13253581,17522495,13123914,15631546,13101171,13155171,15299927.1428571,3150322.91969058
20901266,13370036,22116578,13390378,19911340,13110555,13158072,16565460.7142857,4176273.84722365
21114341,17390877,20529779,13262411,13491018,15527174,13036313,16335987.5714286,3430648.5347686
18420533,19339568,17957466,13183477,13455570,14579202,17636507,16367474.7142857,2549570.28616835
22065107,15424884,20039911,13086082,13441209,13089894,20682781,16832838.2857143,3958478.43809898
17001461,13040303,20812859,13308703,13419899,13051516,21517994,16021819.2857143,3785164.59453459
20210243,13009008,19196577,14985364,13477675,13071148,15507086,15636728.7142857,2948990.48993299
21565970,13031169,19242063,13755332,14878379,14889742,15042464,16057874.1428571,3128567.88974004
17511130,13026271,12923561,15299072,15808977,14182906,14308406,14722903.2857143,1626106.47216859
21013667,13032215,13286365,15383198,13416317,13094750,13426022,14664647.7142857,2913988.16848088
20267013,13067228,14267927,13274960,13428352,13052565,13367066,14389301.5714286,2623836.67536522
23797002,16073550,23711905,13089983,13386299,13042628,13410242,16644515.5714286,4968515.09959582
17929761,12978850,22452190,13227388,13388443,13028651,13427938,15204745.8571429,3651645.78539684
20598781,12982305,13308696,13205254,13409413,12997230,13383247,14269275.1428571,2796315.95277521
15747699,14165612,13447386,13176157,13512863,13039134,13430528,13788482.7142857,934314.900627498
22166608,14314941,13278310,13161546,16608586,12995208,13313576,15119825,3354697.33362594
26217803,13289255,16676668,13090087,21299235,13039117,13389438,16714514.7142857,5176342.73391728
18046513,12935473,21705420,13172568,20760014,15076083,13374477,16438649.7142857,3723429.47222126
19403375,12964287,19859581,13095466,20404391,16315560,13369958,16487516.8571429,3388284.92446072
20017201,12991136,13152294,15038815,21426488,13011437,13381923,15574184.8571429,3609890.36669617
19975552,12910331,13231733,13272267,19752522,12981256,15042615,15309468,3194471.24920333
16994932,12907329,14057655,14179535,12871917,13006365,13359434,13911023.8571429,1461385.97483125
13668843,12960678,14089541,14482602,13164700,14703537,14747190,13973870.1428571,727665.372939015
14833514,13605313,18858159,13071812,13060702,13741261,13677809,14406938.5714286,2049699.40421279
15223239,12953986,20601003,13312108,13143356,12966367,13464008,14523438.1428571,2793101.80231867
15715524,15233938,13361798,13194458,13104387,13165331,13283830,13865609.4285714,1111087.60256154
12870823,14169380,13229659,12999167,13254552,12992946,13324821,13263049.7142857,432602.459589908
13671438,12954707,13258546,13193152,14141265,12948320,13467098,13376360.8571429,425996.649755382
14403482,13796774,13185726,13063957,13014331,12952812,13387303,13400626.4285714,527907.840465504
15865510,13000590,13235321,13144170,13076861,12972728,13353543,13521246.1428571,1042198.80606588
13393907,13405946,14261908,13132159,13084060,12967161,13337552,13368956.1428571,427983.268767767
16899763,12949065,13771081,12999710,13073593,12968657,13306398,13709752.4285714,1436393.06956207
13668264,12841596,16033446,13138924,13058334,14689337,13335447,13823621.1428571,1148483.61255243
14251569,12959072,13205282,13053066,13073546,14091147,13294836,13418359.7142857,527702.862364391
16933440,12894111,14955162,14957690,16189934,12958755,13310127,14599888.4285714,1606986.27040587
21722167,12956152,18631840,13129955,13215187,13458791,13494612,15229814.8571429,3500227.26614208
14513937,12826881,23619821,13190182,13008998,12877642,15637792,15096464.7142857,3901828.45353755
16497693,12870642,20887210,14541514,13139956,14646455,14516849,15300045.5714286,2733578.30306522
15218823,12916988,24597644,17471366,13002866,13773420,13859590,15834385.2857143,4173915.60363298
14194291,13036892,15377809,19889256,12975591,12907127,13347885,14532693,2524207.01169212
14174417,12820251,19598267,24529487,13058651,12901742,13334490,15773900.7142857,4548645.67398564
15193864,14118927,16018794,23789086,13137021,12900735,13302962,15494484.1428571,3832879.40298602
14780952,15082876,14408171,23979006,13970599,13029501,13184467,15490796,3820562.53662416
15060175,13855553,13010088,24216018,12947741,12825327,13370712,15040802,4118899.79110579
16413364,13123336,13001411,23803371,13015298,12891233,13533474,15111641,4030354.76783281
15459524,12775967,12968197,23834724,13140889,12886742,13353373,14917059.4285714,4039872.85839422
15254217,12838038,18069672,13672933,13109878,12827823,13387407,14165709.7142857,1912319.15461338
13748157,13176985,20531743,16441807,12957272,14900033,13168989,14989283.7142857,2741775.91850943
14846442,12818867,15150464,18918484,13014894,16048943,13314032,14873160.8571429,2157501.47412035
14489419,12754925,12929834,12914409,17671267,12872271,15542747,14167838.8571429,1872892.54964048
15807621,12781570,13123067,13004724,20489319,12882934,14235865,14617871.4285714,2806362.57047665
14845909,12776732,13005698,12985019,20981483,13501702,14885272,14711687.8571429,2899953.57956281
15133215,12753482,13018677,12965067,20353764,16543665,14094352,14980317.4285714,2738441.14962831
16366844,12759809,12949603,13001461,20061802,12754808,13572238,14495223.5714286,2768954.088393
14516698,12775873,13059495,13073099,18602980,12888031,13269144,14026474.2857143,2100091.38966329
15008273,12715924,16310947,13010003,20413631,12898896,13290787,14806923,2807081.47132587
13957032,15318904,17656348,12970438,20972047,12866124,13363057,15300564.2857143,3017470.54470831
15796424,12995458,13132217,13053320,17215299,12877209,13269256,14048454.7142857,1732139.96943528
17690684,13877440,16406443,13103464,13033512,12807575,13522822,14348848.5714286,1913231.2131984
13072670,14904217,17523270,14557496,13013110,12852353,13081297,14143487.5714286,1702582.47591425
13749402,12824334,21046587,15025001,14562095,12814472,13295271,14759594.5714286,2896238.60378635
22724974,12672529,20711196,12923346,13638547,12907784,13227674,15543721.4285714,4268591.23348628
17206199,12762627,21139663,15215789,12977193,14009211,13231914,15220370.8571429,3040690.01262435
27407433,18931796,19404684,12982268,13057421,15727589,13148013,17237029.1428571,5253231.64139895
15579340,13232182,12662102,12941452,13000762,12852949,14894080,13594695.2857143,1151667.8114168
13105997,12736281,12988658,12988756,12991992,14774639,13122862,13244169.2857143,686562.748078599
13090330,12885536,16707853,13035764,13243025,12925564,15975198,13980467.1428571,1630843.78619724
22548830,12934301,20740233,12818458,14110933,13166496,20168542,16641113.2857143,4300670.11945014
22407530,12818121,21218496,12891594,13403805,12867477,20205835,16544694,4476621.1035728
22061144,12892212,19974729,12925402,13044388,12815689,18946647,16094315.8571429,4064959.51890952
26000151,12853438,18661321,12892228,13014037,13631192,21369147,16917359.1428571,5229864.24327673
20013275,13152881,20150179,12873776,18347081,12830116,19596390,16709099.7142857,3563260.28258109
27067848,15698602,15933490,12882132,20655056,12732676,19780329,17821447.5714286,5094535.7262323
22053002,13598147,25000782,12921662,20414619,12757979,19321580,18009681.5714286,4927113.54218684
19721892,14732790,20337528,14320351,19903470,12765400,20881388,17523259.8571429,3424886.64091025
13786910,15238582,17045551,13000085,20203393,15360904,20304278,16419957.5714286,2913743.48556394
18793828,12749106,20526498,12915427,20782476,12744065,17123108,16519215.4285714,3679334.85371907
26446132,13113938,20947159,14042195,20021502,14683186,15559726,17830548.2857143,4837395.64359325
23681508,12978151,20384501,14272614,21273149,12732433,13865672,17026861.1428571,4582615.55201043
24707420,13172306,20985095,13009910,17952922,12778692,13109000,16530763.5714286,4799018.43381921
23458954,13184738,18876743,12878183,12892358,14632808,12962836,15555231.4285714,4101816.0800087
14235905,12813259,21648652,12834646,12878689,16647446,13040879,14871353.7142857,3296345.28528711
13712481,12927883,21111925,12914942,12901042,18512332,13058181,15019826.5714286,3370570.63042857
13757341,12962352,20346495,12843215,12920440,20672458,13043518,15220831.2857143,3626769.61996649
15962603,13009412,20724017,12866437,12851883,19710047,12936861,15437322.8571429,3462230.48925046
13630528,12628195,13834820,12854957,12891804,19644622,13037571,14074642.4285714,2494456.9032623
15563245,12952659,12871760,12873745,12831309,20357702,12995265,14349383.5714286,2829112.27412274
13898361,12891219,14217541,12804685,14902944,19933139,13011729,14522802.5714286,2509870.38035964
16807387,15693683,13549831,14295600,14032743,19901895,13037662,15331257.2857143,2394223.07359351
18669781,13255378,16300441,12927883,12801400,20354197,12971907,15325855.2857143,3145551.65241005
17260075,14989208,15026851,13921192,12770229,19826179,13018349,15258869,2516423.85718669
17713831,13060938,13060090,14029632,12721542,19808447,17639517,15433428.1428571,2880806.27364536
19195204,12532714,22916151,12929415,12707278,19697963,18863679,16977486.2857143,4193691.4440386
24580570,12556408,14909779,12810446,13700109,20524777,20757268,17119908.1428571,4769026.60458594
16887915,12738697,15985644,12873460,13792774,20394163,19393427,16009440,3079371.87497018
20909248,12647994,12672536,12756408,12848035,18645303,19283369,15680413.2857143,3740045.44359333
19147402,12669757,12855844,12809055,12687656,20951837,19656550,15825443,3866822.21084437
19975184,12694169,12830403,12789720,12724992,19038168,20390668,15777614.8571429,3785295.47229347
14447178,12765768,12798345,12928644,12730015,12618700,20728762,14145344.5714286,2971090.97647738
20884876,12834801,14043937,12711060,12707940,12772355,19775754,15104389,3615260.32127333
20727131,12792425,13111899,12796074,12689888,17052408,16577234,15106722.7142857,3110534.97673673
20748663,16901848,12751052,12739382,12707312,12945032,21019611,15687557.1428571,3856557.13290436
20037727,14226382,16222529,12778366,14747460,12815212,21043822,15981642.5714286,3342327.46700538
16671280,13920975,14522831,16043771,18695535,15117808,20667702,16519986,2411632.2786496
19386378,13322884,13235896,12843053,22252644,13436464,19723127,16314349.4285714,3980752.2498774
20294793,13065187,13795691,13018029,18269812,12722436,20046961,15887558.4285714,3487916.45891459
20314738,12910009,14522605,14270151,20051238,12786914,26870594,17389464.1428571,5239784.86511973
22294729,12831520,12718708,12874475,19938772,12800020,12848420,15186663.4285714,4108006.4330636
20216437,13311140,14337526,12762298,20036700,12783448,12971096,15202663.5714286,3406367.53139567
21310663,12983646,13185860,12908146,20890919,12871429,12980627,15304470,3962739.00779145
20223452,12852192,13724173,12740446,20174901,12711448,12958743,15055050.7142857,3530661.77702716
19121812,12869794,12625686,12709437,20033636,12771278,17128904,15322935.2857143,3329616.40876306
21028834,12929369,12715381,12736625,22072261,12785238,12880016,15306817.7142857,4276566.40433123
12746501,12626245,12701573,12724372,20890032,12760037,16175104,14374837.7142857,3149846.7010473
14129029,16033532,12721964,12699070,20681952,12700490,12930261,14556614,2966212.8504097
15623505,15098798,12718507,12672255,19947088,12754644,12876752,14527364.1428571,2692022.76382422
15370088,14963100,12707677,12754838,20010092,13602590,12894050,14614633.5714286,2610334.42459939
13337305,16097286,15801070,12725629,19957826,13263829,12886244,14867027,2636967.57353695
15312657,19956519,13237314,12673422,20351099,13221086,12989939,15391719.4285714,3365261.11165156
12822886,15974225,12679192,14144596,21087162,18948559,12852171,15501255.8571429,3349274.35572311
13193719,12830751,12709835,13193363,21019817,19769037,12886124,15086092.2857143,3648643.2283013
12764147,12958298,12670430,14773081,21455105,15941095,12932273,14784918.4285714,3192483.07335308
13680329,12923533,12715573,12641065,19959754,20015517,12956015,14984540.8571429,3434317.01374108
13245764,12787056,14572229,14467458,20970725,21092259,12868211,15714814.5714286,3700766.49919936
13375582,12738352,13019826,12698870,18468588,19321681,12850315,14639030.5714286,2926521.1526655
16538887,13395334,13300353,12641155,20654402,20909287,12870877,15758613.5714286,3669530.25033568
14215497,12784785,13546626,12691080,19700007,19687604,12844283,15067126,3205341.93572053
26011982,14930489,16926215,12661211,24706875,20215499,14131120,18511913,5264565.37715815
27760863,23417726,18433358,12699329,16405863,19200044,15722058,19091320.1428571,5062026.17988224
24001451,20959502,20917320,12701942,18470519,19992813,13110159,18593386.5714286,4222849.04167628
23536717,20060024,20556540,12678077,20052379,16555799,12850237,18041396.1428571,4134483.73979753
20674247,19127145,23704983,12772679,21185282,20660410,12824235,18706997.2857143,4258466.05254681
21096020,19881868,20211291,12570870,19700509,18338082,12799663,17799757.5714286,3588427.77674238
