,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
568166,582792,571781,569796,593305,608121,586351,557504,561525,569576,
567015,555240,588265,564242,580047,557406,554998,554803,559324,566489,
566541,553419,557505,569332,564568,554073,558280,589777,589734,565830,
566109,551747,561629,562328,560967,583230,556093,558830,590334,564456,
566422,593841,552237,561366,561381,576726,555785,575218,563340,572415,
565755,554916,550362,606519,593158,549815,553750,571429,564492,575502,
560079,553827,548814,572476,560374,547671,547954,570641,580550,559251,
564164,580215,548148,562272,557574,546784,549761,550935,547926,559759,
562629,566871,558370,594426,572489,574389,545964,547609,545224,554980,
559246,593020,545826,571744,559152,547161,556954,550875,585524,594023,
567035,544568,544635,558430,574372,547536,562267,550456,575757,562417,
555240,562056,542895,572478,556642,545424,546021,543441,593547,556328,
589994,545911,542244,553174,565747,541006,541898,602595,563399,583143,
558462,539845,540539,550302,552883,538986,566217,546461,549414,551198,
549659,580973,539102,572127,562674,538748,565508,542326,539273,552253,
548263,540941,542760,547095,545708,542607,537440,553959,537428,571864,
546523,537697,540008,548112,574600,539986,536406,570373,547498,546580,
562388,538204,536202,544168,562360,534610,534663,584360,534563,552048,
553478,553269,532710,542952,577128,535320,533366,535859,533091,544849,
544050,551650,530864,542014,584550,532201,532260,565006,532080,543464,
542716,616644,529842,540595,544306,530649,555061,531688,550602,541340,
540923,639012,528831,539532,547123,530011,532153,564326,533994,540332,
569783,624895,527911,563473,551999,528525,529139,582879,528325,538626,
538629,543101,535652,528056,573436,527780,527264,612870,527697,540922,
558113,537439,534160,556399,548657,526427,527039,551205,550329,535782,
540300,566774,536927,527941,549493,527039,525363,527243,533818,552648,
533713,541569,551268,554045,535980,528495,523745,559293,536873,538718,
555712,533185,533190,529787,562924,554323,522177,525374,527368,531489,
535674,564661,521124,523935,546385,525803,520483,522401,524757,531282,
535990,546423,518798,522036,547000,525044,521158,520877,531229,529946,
530790,520760,532925,521457,542777,519162,518570,520437,541918,531473,
537948,517750,525692,534213,552146,541819,516831,519232,558324,530310,
530605,516331,516228,523407,534071,555823,516027,527440,524343,549188,
525252,555082,516835,521831,537419,544507,514550,542684,529886,527323,
523776,517799,520061,555272,525642,514531,513816,526012,548365,524388,
522396,514911,512389,527522,576358,517915,512124,515282,512660,523259,
521316,513262,510873,575263,541414,512079,511406,513515,512088,522071,
524559,511639,509771,533498,541500,510259,511464,511738,511027,525070,
524514,539449,510176,514466,533034,509112,516234,511095,509333,523921,
527870,546381,508353,553799,524201,512523,508355,518537,527721,536425,
519801,525681,506990,514401,526998,521581,535001,508382,539076,551897,
543630,515904,505557,524416,549953,523428,531313,510149,544927,541183,
536160,506864,504960,507081,536803,510303,508719,511839,576315,519926,
536117,528771,503093,504993,533502,504610,503721,506254,519839,515152,
514970,533232,502616,504949,522119,503627,502179,504158,515140,538903,
510474,508992,500786,504014,553239,502486,528416,502126,511553,502937,
510377,501427,501296,526438,536450,501300,500124,509096,558438,499211,
532843,500368,498202,502943,533714,499629,499033,574269,546218,498250,
507289,519911,497191,497349,525913,502349,501161,501827,553555,522163,
505507,513136,500203,496741,561120,498796,500818,514546,507163,496893,
504635,498343,511584,496070,569169,495688,494684,497032,505884,496464,
502735,529641,493177,494291,531756,514672,494122,499574,507704,512263,
502300,494028,491856,513716,537015,495811,492808,498767,506333,570957,
501259,511596,495119,515877,528935,491665,493366,492490,502335,538744,
500226,513616,543240,523487,554378,505655,513884,496424,511112,508310,
509003,490747,489747,495319,530932,489835,489410,501580,500395,501963,
497861,527767,488109,489841,494406,500975,489335,488725,508557,492735,
496405,495356,486797,496438,510809,498982,487541,487777,496694,490828,
495319,487343,486030,486910,510604,486510,486438,506527,494128,492122,
503362,485746,484080,485763,502076,485069,484852,511563,493346,490114,
499266,483687,491003,485088,510921,490255,484001,483351,492409,485886,
495948,482010,490439,482999,495563,488143,490615,488132,490647,484348,
490177,481043,489520,483928,586038,482990,483379,481351,510589,484416,
508330,479645,503357,487843,499818,490868,482297,488499,516948,485116,
492142,487495,480838,488506,489668,486634,481209,479767,490111,515184,
486696,477641,478213,490063,504355,506079,478406,534304,487821,494184,
489135,476676,497933,481944,493095,482472,478248,518972,489438,489993,
488467,475181,480081,479981,493357,475852,477760,510251,487143,500310,
486697,474250,473882,558878,505867,517729,476266,480158,485569,482590,
487053,472686,474067,514979,489905,545225,477023,474134,505358,473214,
485484,476024,473995,486130,552590,508816,473830,477571,498835,477445,
489065,478856,471862,505079,481300,533240,472147,482779,500425,476448,
478580,471578,469437,495466,476455,487123,470423,470861,520288,477229,
518146,468642,480655,504379,478557,478379,470547,470512,479634,489103,
485734,477822,490953,483382,495227,468096,469172,472137,488678,471753,
478484,466749,466813,478955,482054,467141,504789,470781,508465,520158,
492303,464682,465443,543171,496753,465817,475426,498588,477798,478336,
502710,471205,463677,470565,478285,465390,492886,466397,496167,498346,
474456,478346,462813,466679,491031,463105,467014,463964,490810,474501,
535153,485799,464195,470804,473763,462741,480719,462376,481135,486416,
472814,460646,465040,462532,476496,461644,464419,463608,495882,487051,
509245,485645,459528,462127,502844,462996,465553,460866,469955,495246,
467800,458071,457910,463925,506023,459405,459701,472970,482472,489536,
466697,461043,457321,460182,474002,458676,458480,466935,470062,466373,
465946,461542,458447,458134,501435,457391,456743,457694,477174,465761,
471822,454801,457355,473660,471016,455651,456158,456255,467065,464958,
463859,453995,453835,466484,469007,454844,456668,454819,499133,463904,
471792,456919,452726,477644,480350,453727,453171,478184,465020,462286,
463829,468520,454294,456416,467043,453292,451538,469628,461271,465837,
459676,483290,451626,452982,463160,452162,450325,451022,459912,460898,
457778,469984,453377,455719,451490,454879,449498,449658,459285,450977,
459967,448809,483830,452035,460037,455246,448832,448619,476043,452368,
459862,447447,450989,450770,463165,451562,447002,447819,477297,448378,
454563,446064,462469,451273,475041,447400,474672,464015,460274,449659,
480436,445104,448477,445438,473946,445901,444911,450271,454287,448700,
452366,443514,449941,444240,462358,456725,470943,444269,457603,444536,
470126,442339,445800,470282,451920,443837,496326,443016,459149,443952,
474036,441200,442243,443519,461223,442812,447467,443763,451236,451381,
492973,462827,441046,442076,444188,441195,440602,441099,449198,443572,
460604,450479,440560,440889,442210,446752,440749,469233,448003,440839,
500843,440178,439709,439782,449133,464378,439234,444341,446604,445318,
483147,438662,438577,447865,457251,450081,437934,460392,457864,439360,
480553,436891,435500,484156,461002,438105,462188,440178,444356,438771,
501208,436324,434428,470857,445277,437898,434662,437827,443334,440864,
456676,435351,433197,463410,458172,447135,435580,434996,466633,435415,
442002,433806,434047,464560,438850,456128,432582,432992,442008,438764,
441982,433281,431257,445830,433028,444027,431960,434358,440574,437667,
440307,430213,430414,443389,431663,432134,430457,430733,439046,436164,
488134,432638,431817,455694,430667,442456,429473,429858,438451,440792,
464307,432076,456206,438044,430393,429358,439967,429328,464777,433909,
443124,429214,426887,436744,437450,433877,478329,469693,442974,428482,
749860,711953,713222,683666,712495,888735,690916,739338,652286,693794,
633367,605730,632388,659447,632348,682000,635373,613449,649374,616228,
610779,607336,601268,637792,609468,602393,574735,576566,586369,601838,
590640,578930,583067,589291,572552,671982,595277,594802,612409,605104,
582767,592891,570246,581240,571300,572606,572708,603938,592648,585242,
581538,572664,568071,604172,612611,568547,568105,662382,598828,583712,
591348,566340,567049,582191,609908,571258,571883,595124,596607,583182,
578190,565366,565583,580325,568772,571411,567906,568746,581870,576153,
584082,594105,568289,606383,595219,569159,569878,564744,597520,571606,
606377,566818,569859,589487,586981,567561,568312,564871,574775,569464,
597504,576141,561929,596158,591678,589541,567311,582595,573264,570118,
573604,582490,588803,574019,560166,563525,559967,594945,590826,570968,
572357,564029,600289,569984,558658,559107,558868,563848,583350,565795,
572022,558002,558957,568030,581000,557788,562221,558592,569805,564759,
569289,560848,557029,566861,558186,556504,560726,579282,571317,565221,
575470,559759,555079,596620,556546,555587,556384,576924,573399,557380,
565750,581578,555904,571445,559787,575539,553883,558730,566468,555668,
611750,553427,581145,563653,558436,583198,551386,562159,588541,567480,
569871,553506,558004,562222,600471,566023,559838,564560,570525,553018,
562590,550404,552626,560777,562076,566874,549770,567960,562225,551230,
573000,553263,552928,581084,563467,548530,548211,555103,561914,549798,
593689,552077,567839,558695,551321,548176,547340,573442,560867,552840,
569848,545780,652873,578959,582362,546244,547269,549891,587387,552092,
558161,544447,577508,608769,550788,570566,549697,549781,561801,546574,
567911,543217,653461,564424,544814,544522,543367,559266,556623,549064,
571577,544451,581227,559111,543098,544489,541600,550186,554434,544212,
565428,541825,604965,553392,541525,541606,549149,543977,553514,542873,
564715,540189,607171,551754,562441,545026,540527,543221,552184,548130,
584721,547988,545729,551699,544363,582307,538551,539389,550425,547922,
558072,537845,540457,577187,549350,541116,558645,539365,555409,545832,
549215,536888,562114,550967,542541,540289,579200,579882,547294,538117,
547861,535709,538779,548945,567731,539366,540911,540418,567279,537411,
546836,533680,535272,544872,555382,540029,535525,535589,555746,568461,
544467,550674,532062,543348,534423,532426,575383,569731,556225,533598,
543083,537423,535613,546300,538072,531295,541979,533224,546348,533083,
543987,535183,534314,544623,541566,530103,536803,531909,541446,532664,
547650,556408,528116,539183,553900,529197,538404,530214,568046,530250,
539128,527779,533969,540622,555844,536494,555316,528828,538384,528585,
540103,531593,559532,535911,553089,526730,532883,547476,536323,531608,
538084,529917,529242,560571,527364,527131,535446,529434,536708,538767,
536889,525744,579449,559588,561005,523648,526869,523915,535138,524762,
537654,547551,524847,532735,525314,522715,523735,522975,533590,523606,
534370,522123,522251,531165,549455,521046,522274,521590,532673,526875,
554624,520899,519919,529635,521313,520265,522158,520507,542294,521408,
531969,519043,518739,531085,519063,518613,544312,545650,568720,533787,
536846,518096,552488,528608,518334,534583,523268,518001,538165,527426,
528792,516768,547407,526896,517219,542170,518264,548283,544569,529562,
532434,515111,521919,525551,515577,528747,517667,518655,534133,540486,
528721,515520,513894,523739,558207,514059,515220,527588,525071,517389,
527691,520040,513185,523124,552686,513053,514610,518308,523780,516293,
524465,527195,512554,531584,516707,518902,512245,516244,526554,521913,
525173,515771,509877,520468,515721,514885,516090,510877,545817,512340,
520769,514012,513644,521246,534018,508417,541402,509546,520441,514040,
519187,507716,520481,563186,518787,506833,518043,509142,542671,508223,
518112,505708,506916,559712,508443,510599,508049,515484,519223,515824,
516371,506181,523257,519934,506938,528200,508970,505726,527206,514818,
515790,504347,523835,518669,504118,508711,504413,526779,539730,507776,
514665,502740,503017,522759,520447,503261,502573,503695,518267,518298,
513662,506109,501572,513151,503762,504385,501875,502834,537574,531211,
513938,505429,500603,513020,505386,521060,543860,501785,530220,514866,
510566,499822,511029,509563,535164,504107,533165,500644,513119,515766,
509453,502646,506495,508028,503938,499135,502821,536344,551252,510952,
508250,501330,501234,506620,500215,503796,526021,511775,510126,517586,
506909,497129,500001,505604,506159,506700,495094,524292,519394,509849,
505668,522850,499584,504534,499708,494798,494035,500294,509452,521572,
504578,526680,493138,502307,517048,493643,514919,494746,504240,506103,
503407,493246,494388,502072,502644,492836,499296,493218,521129,506442,
504083,491110,494472,501819,502036,491480,517894,491428,500988,503838,
500854,489764,506254,503531,505057,489962,526741,490702,522651,504910,
499990,488711,497319,501847,488919,488832,487874,512194,514772,503701,
498657,508916,487284,496935,487455,487642,485501,492054,499572,503655,
497128,492622,492727,495908,486439,488228,485762,499532,503423,497631,
495913,484912,491240,521468,494300,484936,483483,526090,515522,515218,
494908,483720,483953,493215,496244,483888,482577,509923,496338,526073,
493508,482396,482503,492115,484109,483073,480514,485996,516537,497991,
494289,481400,481146,493213,488538,487638,479689,484279,494926,491511,
491355,480384,479474,489893,484998,480073,506511,481915,492407,489938,
489986,477909,484259,493171,483792,478329,482621,495981,532677,488549,
489131,477048,481348,487634,478205,477018,497377,489463,509405,494021,
488435,475743,481070,485924,479348,479629,481522,486814,498351,494785,
487008,477541,486334,485752,506694,502453,476213,492316,487883,487046,
485522,474097,478846,489989,506542,474998,482753,482495,485362,485404,
484406,473284,472588,482892,492356,474802,473997,475619,486969,485100,
485124,472023,470885,482235,501051,486893,471336,472828,484012,485687,
481914,480262,470329,480725,475938,471167,485794,471689,481805,505827,
480670,473813,477876,511793,469277,474020,471635,474240,480026,515876,
479978,467615,470111,504667,477297,472833,490935,503288,477893,492772,
478083,470775,469640,483014,467677,479238,503823,469649,476535,481775,
476772,471544,494065,475511,469336,476684,479830,467710,475002,482306,
476768,464137,465219,475787,474758,492258,475086,469050,473692,481935,
474378,462789,468469,473225,463844,468644,499863,464672,476189,475785,
475921,462295,467136,480397,463840,462416,474399,462992,472614,470152,
470857,463524,461336,474095,462028,461663,476113,463242,475325,486022,
470864,462507,466485,468772,461233,464761,467319,460656,475225,477569,
469936,490208,458829,466404,479588,468987,460871,476073,471957,503949,
468078,462080,462587,466290,458856,458942,464243,463804,469439,484467,
467242,461317,460968,464428,459956,458947,460410,484508,467433,520590,
465513,465050,455837,464057,458208,457132,457318,458115,465389,481811,
464947,454738,454294,462993,470256,454033,455014,455710,464251,534042,
462891,461526,453283,461551,479206,452572,458158,453582,466390,470837,
